Source;Target;Label;Weight
43;37;PEdge4337;0.38832
43;38;PEdge4338;0.44982
43;39;PEdge4339;0.4711
43;40;PEdge4340;0.29793
43;41;PEdge4341;0.29872
43;42;PEdge4342;0.26297
44;1;PEdge441;0.26586
44;2;PEdge442;0.25964
44;3;PEdge443;0.25926
44;4;PEdge444;0.2596
44;5;PEdge445;0.25953
44;6;PEdge446;0.2593
44;7;PEdge447;0.25937
44;8;PEdge448;0.25955
44;9;PEdge449;0.25931
44;10;PEdge4410;0.25932
44;11;PEdge4411;0.25948
44;12;PEdge4412;0.25929
44;13;PEdge4413;0.25932
44;14;PEdge4414;0.25932
44;15;PEdge4415;0.25919
44;16;PEdge4416;0.25927
44;17;PEdge4417;0.25909
44;18;PEdge4418;0.2592
44;19;PEdge4419;0.25908
44;20;PEdge4420;0.35809
44;21;PEdge4421;0.39633
44;22;PEdge4422;0.22854
44;23;PEdge4423;0.30318
44;24;PEdge4424;0.21284
44;25;PEdge4425;0.20506
44;26;PEdge4426;0.20432
44;27;PEdge4427;0.36438
44;28;PEdge4428;0.40937
44;29;PEdge4429;0.43826
44;30;PEdge4430;0.41478
44;31;PEdge4431;0.31141
44;32;PEdge4432;0.11674
44;33;PEdge4433;0.31426
44;34;PEdge4434;0.44413
44;35;PEdge4435;0.43554
44;36;PEdge4436;0.2148
44;37;PEdge4437;0.25199
44;38;PEdge4438;0.59293
44;39;PEdge4439;0.6084
44;40;PEdge4440;0.30094
44;41;PEdge4441;0.25205
44;42;PEdge4442;0.22597
44;43;PEdge4443;0.32255
45;1;PEdge451;0.33416
45;2;PEdge452;0.30563
45;3;PEdge453;0.30591
45;4;PEdge454;0.30592
45;5;PEdge455;0.30594
45;6;PEdge456;0.30606
45;7;PEdge457;0.30586
45;8;PEdge458;0.3061
45;9;PEdge459;0.30574
45;10;PEdge4510;0.30568
45;11;PEdge4511;0.30596
45;12;PEdge4512;0.30583
45;13;PEdge4513;0.30572
45;14;PEdge4514;0.30572
45;15;PEdge4515;0.30589
45;16;PEdge4516;0.30572
45;17;PEdge4517;0.30585
45;18;PEdge4518;0.30569
45;19;PEdge4519;0.30547
45;20;PEdge4520;0.37098
45;21;PEdge4521;0.48261
45;22;PEdge4522;0.28519
45;23;PEdge4523;0.31188
45;24;PEdge4524;0.28929
45;25;PEdge4525;0.27412
45;26;PEdge4526;0.2731
45;27;PEdge4527;0.29327
45;28;PEdge4528;0.39533
45;29;PEdge4529;0.31855
45;30;PEdge4530;0.35594
45;31;PEdge4531;0.32007
45;32;PEdge4532;0.23302
45;33;PEdge4533;0.24107
45;34;PEdge4534;0.30486
45;35;PEdge4535;0.61431
45;36;PEdge4536;0.15943
45;37;PEdge4537;0.43202
45;38;PEdge4538;0.34026
45;39;PEdge4539;0.34084
45;40;PEdge4540;0.20934
45;41;PEdge4541;0.31536
45;42;PEdge4542;0.26595
45;43;PEdge4543;0.23423
45;44;PEdge4544;0.23025
46;1;PEdge461;0.22084
46;2;PEdge462;0.21222
46;3;PEdge463;0.21204
46;4;PEdge464;0.21238
46;5;PEdge465;0.21236
46;6;PEdge466;0.21165
46;7;PEdge467;0.21234
46;8;PEdge468;0.21212
46;9;PEdge469;0.21217
46;10;PEdge4610;0.21263
46;11;PEdge4611;0.21194
46;12;PEdge4612;0.21234
46;13;PEdge4613;0.21236
46;14;PEdge4614;0.21236
46;15;PEdge4615;0.21214
46;16;PEdge4616;0.2121
46;17;PEdge4617;0.21218
46;18;PEdge4618;0.21184
46;19;PEdge4619;0.21218
46;20;PEdge4620;0.37705
46;21;PEdge4621;0.42824
46;22;PEdge4622;0.17814
46;23;PEdge4623;0.25389
46;24;PEdge4624;0.14684
46;25;PEdge4625;0.12574
46;26;PEdge4626;0.12429
46;27;PEdge4627;0.31752
46;28;PEdge4628;0.41559
46;29;PEdge4629;0.53743
46;30;PEdge4630;0.40697
46;31;PEdge4631;0.28368
46;32;PEdge4632;0.080476
46;33;PEdge4633;0.30797
46;34;PEdge4634;0.46869
46;35;PEdge4635;0.46493
46;36;PEdge4636;0.15225
46;37;PEdge4637;0.34104
46;38;PEdge4638;0.54557
46;39;PEdge4639;0.64331
46;40;PEdge4640;0.36674
46;41;PEdge4641;0.18703
46;42;PEdge4642;0.23835
46;43;PEdge4643;0.35865
46;44;PEdge4644;0.55864
46;45;PEdge4645;0.27502
47;1;PEdge471;0.61618
47;2;PEdge472;0.48159
47;3;PEdge473;0.48176
47;4;PEdge474;0.48166
47;5;PEdge475;0.48182
47;6;PEdge476;0.48215
47;7;PEdge477;0.48188
47;8;PEdge478;0.48156
47;9;PEdge479;0.48185
47;10;PEdge4710;0.48126
47;11;PEdge4711;0.48171
47;12;PEdge4712;0.48173
47;13;PEdge4713;0.48159
47;14;PEdge4714;0.48159
47;15;PEdge4715;0.48175
47;16;PEdge4716;0.48167
47;17;PEdge4717;0.48161
47;18;PEdge4718;0.48168
47;19;PEdge4719;0.48187
47;20;PEdge4720;0.29007
47;21;PEdge4721;0.30588
47;22;PEdge4722;0.3527
47;23;PEdge4723;0.29979
47;24;PEdge4724;0.37902
47;25;PEdge4725;0.38694
47;26;PEdge4726;0.38686
47;27;PEdge4727;0.27719
47;28;PEdge4728;0.25559
47;29;PEdge4729;0.11894
47;30;PEdge4730;0.26467
47;31;PEdge4731;0.25157
47;32;PEdge4732;0.58302
47;33;PEdge4733;0.35815
47;34;PEdge4734;0.069141
47;35;PEdge4735;0.030009
47;36;PEdge4736;0.18327
47;37;PEdge4737;0.17128
38;47;NEdge3847;0.012928
39;47;NEdge3947;0.060817
47;40;PEdge4740;0.070348
47;41;PEdge4741;0.083293
47;42;PEdge4742;0.10524
47;43;PEdge4743;0.0069635
44;47;NEdge4447;0.085933
47;45;PEdge4745;0.061402
46;47;NEdge4647;0.21723
48;1;PEdge481;0.23173
48;2;PEdge482;0.21264
48;3;PEdge483;0.21227
48;4;PEdge484;0.21246
48;5;PEdge485;0.21235
48;6;PEdge486;0.21197
48;7;PEdge487;0.21221
48;8;PEdge488;0.2126
48;9;PEdge489;0.21217
48;10;PEdge4810;0.21205
48;11;PEdge4811;0.21207
48;12;PEdge4812;0.21219
48;13;PEdge4813;0.2124
48;14;PEdge4814;0.2124
48;15;PEdge4815;0.21203
48;16;PEdge4816;0.21202
48;17;PEdge4817;0.21223
48;18;PEdge4818;0.21195
48;19;PEdge4819;0.21162
48;20;PEdge4820;0.35962
48;21;PEdge4821;0.39573
48;22;PEdge4822;0.20756
48;23;PEdge4823;0.23695
48;24;PEdge4824;0.17214
48;25;PEdge4825;0.1647
48;26;PEdge4826;0.1619
48;27;PEdge4827;0.27172
48;28;PEdge4828;0.41513
48;29;PEdge4829;0.37775
48;30;PEdge4830;0.39914
48;31;PEdge4831;0.28064
48;32;PEdge4832;0.12177
48;33;PEdge4833;0.29181
48;34;PEdge4834;0.36657
48;35;PEdge4835;0.44315
48;36;PEdge4836;0.081957
48;37;PEdge4837;0.27304
48;38;PEdge4838;0.52076
48;39;PEdge4839;0.46646
48;40;PEdge4840;0.30786
48;41;PEdge4841;0.18752
48;42;PEdge4842;0.19553
48;43;PEdge4843;0.28386
48;44;PEdge4844;0.47673
48;45;PEdge4845;0.32258
48;46;PEdge4846;0.50546
47;48;NEdge4748;0.094321
49;1;PEdge491;0.20777
49;2;PEdge492;0.16985
49;3;PEdge493;0.16987
49;4;PEdge494;0.16948
49;5;PEdge495;0.1694
49;6;PEdge496;0.16981
49;7;PEdge497;0.16944
49;8;PEdge498;0.16897
49;9;PEdge499;0.16949
49;10;PEdge4910;0.16987
49;11;PEdge4911;0.16946
49;12;PEdge4912;0.16936
49;13;PEdge4913;0.16918
49;14;PEdge4914;0.16918
49;15;PEdge4915;0.16952
49;16;PEdge4916;0.16941
49;17;PEdge4917;0.16912
49;18;PEdge4918;0.16944
49;19;PEdge4919;0.16907
49;20;PEdge4920;0.25527
49;21;PEdge4921;0.3537
49;22;PEdge4922;0.39593
49;23;PEdge4923;0.34129
49;24;PEdge4924;0.39542
49;25;PEdge4925;0.38948
49;26;PEdge4926;0.3887
49;27;PEdge4927;0.41211
49;28;PEdge4928;0.40102
49;29;PEdge4929;0.31844
49;30;PEdge4930;0.31187
49;31;PEdge4931;0.29443
49;32;PEdge4932;0.085516
49;33;PEdge4933;0.27785
49;34;PEdge4934;0.35674
49;35;PEdge4935;0.4194
49;36;PEdge4936;0.27952
49;37;PEdge4937;0.26101
49;38;PEdge4938;0.30436
49;39;PEdge4939;0.31643
49;40;PEdge4940;0.17962
49;41;PEdge4941;0.65258
49;42;PEdge4942;0.62882
49;43;PEdge4943;0.29871
49;44;PEdge4944;0.23161
49;45;PEdge4945;0.22711
49;46;PEdge4946;0.23139
47;49;NEdge4749;0.03914
49;48;PEdge4948;0.23812
50;1;PEdge501;0.23478
50;2;PEdge502;0.19649
50;3;PEdge503;0.19612
50;4;PEdge504;0.19629
50;5;PEdge505;0.19625
50;6;PEdge506;0.19607
50;7;PEdge507;0.19627
50;8;PEdge508;0.19658
50;9;PEdge509;0.19622
50;10;PEdge5010;0.19619
50;11;PEdge5011;0.1962
50;12;PEdge5012;0.19609
50;13;PEdge5013;0.19595
50;14;PEdge5014;0.19595
50;15;PEdge5015;0.1962
50;16;PEdge5016;0.19615
50;17;PEdge5017;0.1959
50;18;PEdge5018;0.19597
50;19;PEdge5019;0.19597
50;20;PEdge5020;0.27972
50;21;PEdge5021;0.3365
50;22;PEdge5022;0.34867
50;23;PEdge5023;0.35517
50;24;PEdge5024;0.3541
50;25;PEdge5025;0.35042
50;26;PEdge5026;0.34599
50;27;PEdge5027;0.37245
50;28;PEdge5028;0.42322
50;29;PEdge5029;0.24894
50;30;PEdge5030;0.31201
50;31;PEdge5031;0.26262
50;32;PEdge5032;0.145
50;33;PEdge5033;0.33325
50;34;PEdge5034;0.39232
50;35;PEdge5035;0.36333
50;36;PEdge5036;0.34648
50;37;PEdge5037;0.14943
50;38;PEdge5038;0.24985
50;39;PEdge5039;0.28831
50;40;PEdge5040;0.21135
50;41;PEdge5041;0.42523
50;42;PEdge5042;0.46615
50;43;PEdge5043;0.18274
50;44;PEdge5044;0.24906
50;45;PEdge5045;0.14345
50;46;PEdge5046;0.17896
50;47;PEdge5047;0.020988
50;48;PEdge5048;0.19791
50;49;PEdge5049;0.50143
51;1;PEdge511;0.14376
51;2;PEdge512;0.1246
51;3;PEdge513;0.12407
51;4;PEdge514;0.12418
51;5;PEdge515;0.12413
51;6;PEdge516;0.12413
51;7;PEdge517;0.12401
51;8;PEdge518;0.12432
51;9;PEdge519;0.1239
51;10;PEdge5110;0.12403
51;11;PEdge5111;0.12394
51;12;PEdge5112;0.12393
51;13;PEdge5113;0.12405
51;14;PEdge5114;0.12405
51;15;PEdge5115;0.12386
51;16;PEdge5116;0.12386
51;17;PEdge5117;0.12424
51;18;PEdge5118;0.12373
51;19;PEdge5119;0.12425
51;20;PEdge5120;0.40256
51;21;PEdge5121;0.45515
51;22;PEdge5122;0.16271
51;23;PEdge5123;0.2395
51;24;PEdge5124;0.12
51;25;PEdge5125;0.10061
51;26;PEdge5126;0.10025
51;27;PEdge5127;0.24973
51;28;PEdge5128;0.47477
51;29;PEdge5129;0.57562
51;30;PEdge5130;0.41562
51;31;PEdge5131;0.24506
32;51;NEdge3251;0.001424
51;33;PEdge5133;0.28644
51;34;PEdge5134;0.54993
51;35;PEdge5135;0.52462
51;36;PEdge5136;0.11852
51;37;PEdge5137;0.3154
51;38;PEdge5138;0.53898
51;39;PEdge5139;0.63475
51;40;PEdge5140;0.35108
51;41;PEdge5141;0.25779
51;42;PEdge5142;0.27428
51;43;PEdge5143;0.39917
51;44;PEdge5144;0.46254
51;45;PEdge5145;0.26348
51;46;PEdge5146;0.59723
47;51;NEdge4751;0.2631
51;48;PEdge5148;0.4134
51;49;PEdge5149;0.23592
51;50;PEdge5150;0.19468
52;1;PEdge521;0.25369
52;2;PEdge522;0.22804
52;3;PEdge523;0.22783
52;4;PEdge524;0.22807
52;5;PEdge525;0.22795
52;6;PEdge526;0.22808
52;7;PEdge527;0.22802
52;8;PEdge528;0.22825
52;9;PEdge529;0.22794
52;10;PEdge5210;0.22807
52;11;PEdge5211;0.22834
52;12;PEdge5212;0.22805
52;13;PEdge5213;0.22796
52;14;PEdge5214;0.22796
52;15;PEdge5215;0.22791
52;16;PEdge5216;0.22793
52;17;PEdge5217;0.22848
52;18;PEdge5218;0.22783
52;19;PEdge5219;0.22769
52;20;PEdge5220;0.24341
52;21;PEdge5221;0.32653
52;22;PEdge5222;0.15596
52;23;PEdge5223;0.2654
52;24;PEdge5224;0.13683
52;25;PEdge5225;0.13571
52;26;PEdge5226;0.13364
52;27;PEdge5227;0.28206
52;28;PEdge5228;0.27559
52;29;PEdge5229;0.23577
52;30;PEdge5230;0.25166
52;31;PEdge5231;0.21277
52;32;PEdge5232;0.17408
52;33;PEdge5233;0.29195
52;34;PEdge5234;0.26141
52;35;PEdge5235;0.32463
52;36;PEdge5236;0.15012
52;37;PEdge5237;0.2289
52;38;PEdge5238;0.20672
52;39;PEdge5239;0.2943
52;40;PEdge5240;0.19826
52;41;PEdge5241;0.16823
52;42;PEdge5242;0.30246
52;43;PEdge5243;0.2635
52;44;PEdge5244;0.22241
52;45;PEdge5245;0.17358
52;46;PEdge5246;0.22194
52;47;PEdge5247;0.018359
52;48;PEdge5248;0.1813
52;49;PEdge5249;0.061275
52;50;PEdge5250;0.11322
52;51;PEdge5251;0.20053
53;1;PEdge531;0.17699
53;2;PEdge532;0.16764
53;3;PEdge533;0.16761
53;4;PEdge534;0.16773
53;5;PEdge535;0.16781
53;6;PEdge536;0.16781
53;7;PEdge537;0.16796
53;8;PEdge538;0.16798
53;9;PEdge539;0.16764
53;10;PEdge5310;0.16729
53;11;PEdge5311;0.16749
53;12;PEdge5312;0.16767
53;13;PEdge5313;0.16792
53;14;PEdge5314;0.16792
53;15;PEdge5315;0.16758
53;16;PEdge5316;0.16778
53;17;PEdge5317;0.16763
53;18;PEdge5318;0.16769
53;19;PEdge5319;0.1679
53;20;PEdge5320;0.19996
53;21;PEdge5321;0.26425
53;22;PEdge5322;0.15585
53;23;PEdge5323;0.20757
53;24;PEdge5324;0.16242
53;25;PEdge5325;0.1493
53;26;PEdge5326;0.14777
53;27;PEdge5327;0.22009
53;28;PEdge5328;0.26736
53;29;PEdge5329;0.22647
53;30;PEdge5330;0.28364
53;31;PEdge5331;0.2262
53;32;PEdge5332;0.062244
53;33;PEdge5333;0.16617
53;34;PEdge5334;0.22269
53;35;PEdge5335;0.28644
53;36;PEdge5336;0.093823
53;37;PEdge5337;0.20511
53;38;PEdge5338;0.30204
53;39;PEdge5339;0.30356
53;40;PEdge5340;0.21326
53;41;PEdge5341;0.21791
53;42;PEdge5342;0.16861
53;43;PEdge5343;0.185
53;44;PEdge5344;0.25356
53;45;PEdge5345;0.14266
53;46;PEdge5346;0.26437
47;53;NEdge4753;0.015108
53;48;PEdge5348;0.2478
53;49;PEdge5349;0.10321
53;50;PEdge5350;0.12714
53;51;PEdge5351;0.23958
53;52;PEdge5352;0.089935
54;1;PEdge541;0.17915
54;2;PEdge542;0.14612
54;3;PEdge543;0.14584
54;4;PEdge544;0.14611
54;5;PEdge545;0.14635
54;6;PEdge546;0.14636
54;7;PEdge547;0.14608
54;8;PEdge548;0.14626
54;9;PEdge549;0.14599
54;10;PEdge5410;0.14619
54;11;PEdge5411;0.14584
54;12;PEdge5412;0.1461
54;13;PEdge5413;0.14605
54;14;PEdge5414;0.14605
54;15;PEdge5415;0.14595
54;16;PEdge5416;0.14595
54;17;PEdge5417;0.14561
54;18;PEdge5418;0.14591
54;19;PEdge5419;0.14591
54;20;PEdge5420;0.24483
54;21;PEdge5421;0.27976
54;22;PEdge5422;0.10967
54;23;PEdge5423;0.19558
54;24;PEdge5424;0.10541
54;25;PEdge5425;0.10689
54;26;PEdge5426;0.10405
54;27;PEdge5427;0.1808
54;28;PEdge5428;0.26721
54;29;PEdge5429;0.23695
54;30;PEdge5430;0.22733
54;31;PEdge5431;0.16655
54;32;PEdge5432;0.094468
54;33;PEdge5433;0.23768
54;34;PEdge5434;0.26246
54;35;PEdge5435;0.27684
54;36;PEdge5436;0.014418
54;37;PEdge5437;0.18736
54;38;PEdge5438;0.28978
54;39;PEdge5439;0.34552
54;40;PEdge5440;0.17247
54;41;PEdge5441;0.13508
54;42;PEdge5442;0.20471
54;43;PEdge5443;0.20835
54;44;PEdge5444;0.28624
54;45;PEdge5445;0.16459
54;46;PEdge5446;0.38543
54;47;PEdge5447;0.0074824
54;48;PEdge5448;0.37246
54;49;PEdge5449;0.15562
54;50;PEdge5450;0.17098
54;51;PEdge5451;0.25098
54;52;PEdge5452;0.12845
54;53;PEdge5453;0.12761
55;1;PEdge551;0.20635
55;2;PEdge552;0.16901
55;3;PEdge553;0.16935
55;4;PEdge554;0.16895
55;5;PEdge555;0.16917
55;6;PEdge556;0.16919
55;7;PEdge557;0.16884
55;8;PEdge558;0.16884
55;9;PEdge559;0.16919
55;10;PEdge5510;0.16891
55;11;PEdge5511;0.1693
55;12;PEdge5512;0.1691
55;13;PEdge5513;0.16891
55;14;PEdge5514;0.16891
55;15;PEdge5515;0.16928
55;16;PEdge5516;0.16904
55;17;PEdge5517;0.16871
55;18;PEdge5518;0.16878
55;19;PEdge5519;0.16907
55;20;PEdge5520;0.11268
55;21;PEdge5521;0.12208
55;22;PEdge5522;0.11434
55;23;PEdge5523;0.10451
55;24;PEdge5524;0.14279
55;25;PEdge5525;0.16157
55;26;PEdge5526;0.16089
27;55;NEdge2755;0.036557
55;28;PEdge5528;0.13262
29;55;NEdge2955;0.0027102
55;30;PEdge5530;0.11102
55;31;PEdge5531;0.078933
55;32;PEdge5532;0.18794
55;33;PEdge5533;0.12305
55;34;PEdge5534;0.09915
55;35;PEdge5535;0.042224
55;36;PEdge5536;0.096159
55;37;PEdge5537;0.087
38;55;NEdge3855;0.038332
39;55;NEdge3955;0.072451
40;55;NEdge4055;0.13225
41;55;NEdge4155;0.016099
55;42;PEdge5542;0.00045598
43;55;NEdge4355;0.030138
44;55;NEdge4455;0.12018
55;45;PEdge5545;0.075011
46;55;NEdge4655;0.10078
55;47;PEdge5547;0.27875
48;55;NEdge4855;0.071224
49;55;NEdge4955;0.11172
55;50;PEdge5550;0.034262
51;55;NEdge5155;0.020506
55;52;PEdge5552;0.020691
53;55;NEdge5355;0.013106
54;55;NEdge5455;0.048392
56;1;PEdge561;0.060366
56;2;PEdge562;0.066325
56;3;PEdge563;0.066054
56;4;PEdge564;0.066413
56;5;PEdge565;0.066368
56;6;PEdge566;0.066662
56;7;PEdge567;0.066354
56;8;PEdge568;0.066405
56;9;PEdge569;0.066336
56;10;PEdge5610;0.066414
56;11;PEdge5611;0.066234
56;12;PEdge5612;0.066392
56;13;PEdge5613;0.066556
56;14;PEdge5614;0.066556
56;15;PEdge5615;0.066295
56;16;PEdge5616;0.066307
56;17;PEdge5617;0.066355
56;18;PEdge5618;0.066116
56;19;PEdge5619;0.066643
56;20;PEdge5620;0.039583
21;56;NEdge2156;0.0070304
22;56;NEdge2256;0.004691
56;23;PEdge5623;0.0042585
24;56;NEdge2456;0.037294
25;56;NEdge2556;0.031863
26;56;NEdge2656;0.035639
56;27;PEdge5627;0.043914
56;28;PEdge5628;0.03398
56;29;PEdge5629;0.12401
56;30;PEdge5630;0.061091
56;31;PEdge5631;0.024977
56;32;PEdge5632;0.075019
56;33;PEdge5633;0.0053352
56;34;PEdge5634;0.065233
35;56;NEdge3556;0.026684
56;36;PEdge5636;0.045441
56;37;PEdge5637;0.064267
38;56;NEdge3856;0.0085358
39;56;NEdge3956;0.0073382
56;40;PEdge5640;0.044428
41;56;NEdge4156;0.03639
56;42;PEdge5642;0.0084586
43;56;NEdge4356;0.039634
56;44;PEdge5644;0.066026
56;45;PEdge5645;0.059907
56;46;PEdge5646;0.074211
56;47;PEdge5647;0.041417
48;56;NEdge4856;0.034432
49;56;NEdge4956;0.013613
50;56;NEdge5056;0.12496
51;56;NEdge5156;0.006957
56;52;PEdge5652;0.081931
53;56;NEdge5356;0.021698
54;56;NEdge5456;0.022914
55;56;NEdge5556;0.042922
1;57;NEdge157;0.019349
57;2;PEdge572;0.021427
57;3;PEdge573;0.021763
57;4;PEdge574;0.021796
57;5;PEdge575;0.021732
57;6;PEdge576;0.021785
57;7;PEdge577;0.022341
57;8;PEdge578;0.022239
57;9;PEdge579;0.021873
57;10;PEdge5710;0.022249
57;11;PEdge5711;0.021788
57;12;PEdge5712;0.021884
57;13;PEdge5713;0.021985
57;14;PEdge5714;0.021985
57;15;PEdge5715;0.021963
57;16;PEdge5716;0.0219
57;17;PEdge5717;0.021664
57;18;PEdge5718;0.022112
57;19;PEdge5719;0.022822
20;57;NEdge2057;0.017287
21;57;NEdge2157;0.14258
22;57;NEdge2257;0.090442
23;57;NEdge2357;0.10114
24;57;NEdge2457;0.11146
25;57;NEdge2557;0.11333
26;57;NEdge2657;0.10871
27;57;NEdge2757;0.040215
28;57;NEdge2857;0.12435
29;57;NEdge2957;0.073016
30;57;NEdge3057;0.12533
31;57;NEdge3157;0.091403
57;32;PEdge5732;0.1011
33;57;NEdge3357;0.066401
34;57;NEdge3457;0.14188
35;57;NEdge3557;0.14831
36;57;NEdge3657;0.049419
37;57;NEdge3757;0.15154
38;57;NEdge3857;0.035109
39;57;NEdge3957;0.097939
40;57;NEdge4057;0.045597
41;57;NEdge4157;0.1236
42;57;NEdge4257;0.181
43;57;NEdge4357;0.1207
57;44;PEdge5744;0.020443
45;57;NEdge4557;0.03536
57;46;PEdge5746;5.9281e-05
57;47;PEdge5747;0.018338
48;57;NEdge4857;0.044506
49;57;NEdge4957;0.18315
50;57;NEdge5057;0.10451
51;57;NEdge5157;0.047126
57;52;PEdge5752;0.020466
53;57;NEdge5357;0.032428
54;57;NEdge5457;0.062732
55;57;NEdge5557;0.02172
57;56;PEdge5756;0.12364
1;58;NEdge158;0.13259
2;58;NEdge258;0.11043
3;58;NEdge358;0.10957
4;58;NEdge458;0.10989
5;58;NEdge558;0.10985
6;58;NEdge658;0.11009
7;58;NEdge758;0.10968
8;58;NEdge858;0.10968
9;58;NEdge958;0.10971
10;58;NEdge1058;0.10964
11;58;NEdge1158;0.10964
12;58;NEdge1258;0.10971
13;58;NEdge1358;0.10982
14;58;NEdge1458;0.10982
15;58;NEdge1558;0.10974
16;58;NEdge1658;0.10978
17;58;NEdge1758;0.10973
18;58;NEdge1858;0.10979
19;58;NEdge1958;0.10904
20;58;NEdge2058;0.083326
21;58;NEdge2158;0.17442
22;58;NEdge2258;0.19015
23;58;NEdge2358;0.14053
24;58;NEdge2458;0.20726
25;58;NEdge2558;0.2089
26;58;NEdge2658;0.20661
27;58;NEdge2758;0.10402
28;58;NEdge2858;0.10559
29;58;NEdge2958;0.11011
30;58;NEdge3058;0.093281
31;58;NEdge3158;0.14524
32;58;NEdge3258;0.080833
33;58;NEdge3358;0.12984
34;58;NEdge3458;0.14021
35;58;NEdge3558;0.1784
36;58;NEdge3658;0.083241
37;58;NEdge3758;0.12708
38;58;NEdge3858;0.0067171
39;58;NEdge3958;0.11076
40;58;NEdge4058;0.083353
41;58;NEdge4158;0.11437
42;58;NEdge4258;0.16918
43;58;NEdge4358;0.16049
58;44;PEdge5844;0.040361
45;58;NEdge4558;0.087156
58;46;PEdge5846;0.016493
47;58;NEdge4758;0.073876
48;58;NEdge4858;0.011865
49;58;NEdge4958;0.048517
50;58;NEdge5058;0.097288
51;58;NEdge5158;0.095138
58;52;PEdge5852;0.0040201
58;53;PEdge5853;0.0075128
54;58;NEdge5458;0.00024609
55;58;NEdge5558;0.16767
56;58;NEdge5658;0.0032399
58;57;PEdge5857;0.33695
